Race,Highest_Education,Gender,PTOT_R,PEARNVAL,A_MARITL,HEA,MIG_DIV
1,43,2,4,0,5,4,5
2,39,1,11,25000,7,2,5
2,34,2,1,0,4,4,5
2,39,2,1,0,7,2,5
1,39,1,18,15000,1,2,5
1,40,2,6,0,1,2,5
1,39,2,9,20000,5,1,5
1,39,1,11,26000,7,1,5
1,35,1,9,22000,7,1,5
1,39,1,17,40000,1,1,5
1,39,2,13,30400,1,2,5
2,35,2,4,0,4,2,5
2,39,1,7,16000,1,5,10
2,39,2,2,4800,1,5,10
1,43,1,14,33000,1,1,5
1,43,2,25,62000,1,1,5
1,42,2,7,0,1,2,5
1,43,1,15,0,1,2,5
1,44,2,3,0,1,1,5
1,45,1,41,0,1,3,5
1,44,1,18,0,1,3,5
1,40,2,41,0,1,2,5
3,43,1,41,115000,5,2,5
1,43,2,25,60000,1,2,5
1,44,1,21,0,1,2,5
1,39,1,3,0,1,5,5
1,39,2,4,0,1,5,5
1,39,2,4,0,5,5,5
1,39,2,9,22000,1,2,5
1,39,1,17,40000,1,2,5
1,35,1,14,33280,7,2,5
1,0,2,0,0,7,2,5
1,0,1,0,0,7,2,5
1,32,1,1,0,1,3,5
1,32,2,1,0,1,3,5
1,42,2,1,0,1,3,5
1,39,1,1,0,1,3,5
1,39,2,5,0,7,5,5
1,33,1,4,0,5,3,5
1,43,1,1,0,5,2,5
1,45,1,33,0,1,2,5
1,44,2,5,0,1,2,5
1,46,2,17,30000,5,2,5
1,46,1,22,33000,5,2,5
2,39,2,1,600,7,2,5
2,0,1,0,0,7,3,5
2,38,2,1,77,7,3,5
10,39,2,9,0,5,3,5
2,0,1,0,0,7,4,5
2,40,1,21,45000,7,1,5
1,43,2,10,0,1,2,5
1,44,1,41,900,1,1,5
1,39,1,6,0,7,5,5
1,39,1,4,9000,1,4,5
1,40,2,17,40000,1,3,5
1,40,2,8,18000,7,1,5
1,40,2,5,12000,5,3,5
1,43,1,19,45000,1,4,5
1,39,2,20,48000,1,3,5
1,42,1,1,0,7,2,5
1,35,2,1,0,7,2,5
1,43,2,4,0,4,1,5
1,36,2,3,0,5,4,5
1,42,1,15,35000,7,1,5
1,44,1,23,0,1,5,5
1,44,2,1,0,1,3,5
1,43,2,2,0,1,3,5
1,43,1,2,0,1,3,5
1,40,1,5,0,7,1,5
1,40,2,7,5400,7,1,5
1,40,1,33,80000,7,4,5
1,44,2,31,75000,7,4,5
1,43,1,4,0,7,5,5
1,39,1,8,0,5,5,5
1,39,1,11,25000,1,3,5
1,39,2,7,15000,1,3,5
1,0,1,0,0,7,3,0
2,43,2,5,0,4,3,5
1,43,2,21,50000,1,1,5
1,43,1,20,48500,1,1,5
1,36,2,1,0,7,1,5
1,39,1,22,53000,7,1,5
1,39,2,21,50000,7,1,5
2,44,2,27,65000,5,1,5
2,39,1,11,0,5,3,5
2,43,2,41,110000,7,2,5
1,39,1,31,75000,7,3,5
1,40,2,6,0,5,4,5
1,45,2,1,0,1,1,5
1,43,1,1,0,1,1,5
1,0,1,0,0,7,1,5
1,0,2,0,0,7,1,5
1,44,1,1,0,7,2,5
6,44,1,41,245000,5,4,5
6,40,2,41,100000,7,4,5
1,42,2,17,42000,7,3,5
1,39,1,4,0,4,5,5
1,43,2,5,0,5,1,5
1,39,2,9,22000,5,3,5
1,35,1,1,0,7,1,5
1,34,1,17,40000,1,2,5
1,32,2,1,0,1,3,5
1,39,2,3,6000,7,1,5
1,37,2,1,0,7,1,5
1,0,1,0,0,7,1,5
1,0,1,0,0,7,1,5
1,39,2,1,0,1,1,5
1,39,1,22,54000,1,1,5
1,38,1,7,0,1,5,5
1,38,2,4,0,1,4,5
2,37,1,3,0,5,3,5
1,43,2,27,65002,7,1,5
1,43,1,41,100000,1,1,5
1,40,2,19,45000,1,1,5
1,39,1,15,35000,1,2,5
1,39,2,15,35000,1,2,5
1,0,2,0,0,7,2,5
1,0,2,0,0,7,2,5
1,45,1,41,300000,5,1,5
1,40,1,1,0,5,3,5
1,40,1,9,0,4,4,5
1,39,1,13,30000,7,1,5
1,39,2,29,0,4,3,5
1,43,1,9,20740,3,1,5
1,43,1,22,0,1,2,5
1,44,2,17,0,1,2,5
1,40,1,24,58000,7,2,5
1,39,2,16,38000,5,2,5
1,0,2,0,0,7,2,5
1,0,2,0,0,7,2,5
1,42,1,17,40000,7,1,5
1,43,2,1,0,5,4,5
1,39,1,5,0,5,5,5
1,43,2,6,0,1,2,5
1,43,1,6,0,1,2,5
1,42,2,4,9000,1,4,5
1,43,1,8,19000,1,2,5
1,40,2,28,68000,5,1,5
1,43,2,4,0,4,4,5
2,44,1,15,35000,1,2,5
2,41,2,19,45000,1,4,5
2,39,1,17,40000,7,2,5
2,43,1,16,38000,7,2,5
2,38,1,1,0,7,2,5
2,0,2,0,0,7,2,5
2,42,2,7,17000,1,2,5
2,39,1,9,22000,1,2,5
1,42,1,3,0,1,4,5
1,43,2,3,0,1,4,5
1,43,1,5,0,4,3,5
1,39,1,7,0,3,4,5
1,42,2,1,0,5,4,5
1,39,1,12,0,1,5,5
1,39,2,10,0,1,4,5
1,37,2,1,0,5,4,5
1,39,2,9,20000,7,2,5
1,0,1,0,0,7,1,5
1,39,1,12,28000,7,3,5
1,0,2,0,0,7,3,5
1,39,2,1,0,5,4,5
1,40,1,23,55000,1,1,5
1,43,2,21,50000,1,1,5
2,38,1,12,29640,1,3,5
2,39,2,19,45000,1,3,5
2,39,1,1,0,7,3,5
2,40,1,3,0,7,2,5
1,39,1,20,49000,1,3,5
1,39,2,1,0,1,3,5
1,39,1,12,28000,7,2,5
2,35,1,14,33000,1,4,5
2,41,2,1,0,1,5,5
2,43,2,41,59000,4,3,5
2,0,2,0,0,7,2,5
2,0,2,0,0,7,2,5
1,0,2,0,0,7,2,5
2,43,1,12,28800,3,2,5
2,39,2,6,0,7,1,5
2,37,1,1,0,7,1,5
2,42,2,7,16640,7,1,5
2,0,2,0,0,7,1,5
2,39,2,5,11180,5,3,5
1,33,2,4,0,4,3,5
1,44,2,1,0,1,1,5
1,44,1,41,150000,1,1,5
1,0,2,0,0,7,1,5
1,41,1,5,5500,1,1,5
1,43,2,20,45000,1,1,5
1,0,1,0,0,7,1,5
1,0,1,0,0,7,1,5
1,43,1,41,250000,1,1,5
1,43,2,29,61000,1,1,5
1,0,1,0,0,7,1,5
1,0,2,0,0,7,1,5
1,39,2,4,0,5,4,5
2,40,1,31,75000,1,1,5
2,40,2,31,75000,1,1,5
1,43,1,6,13900,1,3,5
1,35,2,19,47000,1,3,5
1,39,2,9,21000,5,3,5
1,39,1,5,0,1,2,5
1,36,2,8,0,1,2,5
1,39,1,15,36000,1,1,5
1,43,2,29,70000,1,1,5
1,0,2,0,0,7,1,5
1,43,2,9,0,3,4,5
4,40,2,41,165000,7,1,5
1,40,1,24,58000,1,2,5
1,40,2,1,0,1,5,5
1,39,2,8,15000,6,1,5
1,0,2,0,0,7,3,5
1,0,1,0,0,7,3,5
1,0,1,0,0,7,3,5
2,35,2,1,0,7,2,5
1,44,2,41,190000,1,1,5
1,39,1,32,78000,1,1,5
1,0,1,0,0,7,1,5
1,39,1,4,0,1,3,5
1,39,2,3,0,1,3,5
2,39,2,14,34000,1,2,5
2,39,1,15,36000,1,2,5
2,39,1,1,0,7,2,5
2,39,1,1,0,7,2,5
2,39,1,7,17000,7,2,5
2,40,2,13,30000,7,2,5
1,43,2,10,24000,1,3,5
1,42,1,11,27000,1,2,5
1,0,1,0,0,7,4,5
1,42,1,4,0,5,3,5
1,40,1,9,20000,1,2,5
1,40,2,8,18000,1,2,5
2,34,2,10,0,4,4,5
1,42,1,7,16456,3,2,5
1,40,2,13,30000,5,2,5
1,34,1,6,0,7,4,5
1,0,2,0,0,7,1,5
1,39,2,8,0,5,2,5
1,39,2,24,55000,7,2,5
1,36,1,1,0,7,2,5
1,0,1,0,0,7,2,5
1,42,2,10,23000,5,2,5
1,35,1,8,18000,5,1,5
1,43,1,37,90000,5,1,5
1,0,2,0,0,7,1,5
4,39,1,25,62000,1,1,5
4,42,2,29,70000,1,1,5
4,43,1,20,48000,7,1,5
4,37,2,3,5000,7,1,5
4,37,2,4,0,4,1,5
4,32,2,4,0,4,1,5
2,39,2,1,0,7,3,5
2,0,1,0,0,7,1,5
2,0,2,0,0,7,1,5
2,39,1,33,64000,1,2,5
2,42,2,3,0,1,3,5
2,42,2,1,0,7,1,5
1,43,1,41,81000,1,3,5
1,43,2,41,104000,1,3,5
1,39,1,20,48000,3,2,5
1,33,1,1,0,7,2,5
1,0,1,0,0,7,2,5
1,39,2,1,0,7,2,5
1,43,1,2,0,1,3,5
1,43,2,2,0,1,3,5
1,39,2,1,0,6,5,5
1,42,1,7,16000,7,2,5
2,43,1,13,30000,5,1,5
1,39,2,8,19000,6,3,5
3,43,2,6,0,4,3,5
1,46,1,41,1000000,1,2,5
1,46,2,41,74000,1,3,5
1,43,1,1,0,7,1,5
1,41,2,10,23040,6,3,5
1,41,1,15,35000,7,1,5
1,40,1,6,13000,5,1,5
2,42,1,41,600000,3,1,5
2,35,2,6,0,5,2,5
2,40,2,1,0,7,1,5
2,40,2,5,12000,7,3,5
1,39,1,21,50000,5,1,5
2,45,2,40,98000,7,1,5
1,39,2,1,0,1,2,5
1,39,1,1,0,1,2,5
1,0,1,0,0,7,2,5
1,39,1,11,25000,6,1,5
1,41,2,1,0,1,2,5
1,39,1,19,45000,1,2,5
1,43,2,31,77000,7,1,5
1,39,1,12,28000,7,2,5
2,39,1,4,0,5,3,5
2,39,1,9,20000,1,3,5
2,36,2,8,18000,1,3,5
1,43,1,21,50000,6,2,5
1,42,2,11,25000,7,2,5
1,44,1,31,65000,5,1,5
1,44,1,41,400000,5,2,5
1,46,2,17,0,5,2,5
1,44,1,8,17600,6,1,5
1,35,1,1,0,7,1,5
1,42,2,15,36400,5,4,5
1,0,1,0,0,7,1,5
1,41,1,34,80000,1,1,5
1,43,2,19,45000,1,1,5
1,31,2,1,0,4,1,5
1,39,1,4,8000,1,2,5
1,39,2,7,15000,1,2,5
1,39,1,17,40000,7,2,5
1,39,1,1,0,7,2,5
1,39,1,1,0,4,1,5
1,46,1,6,0,1,3,5
1,41,2,5,0,1,3,5
1,39,2,7,0,1,3,5
1,39,1,7,0,1,3,5
2,37,2,4,0,4,3,5
2,39,2,14,33000,7,2,5
2,43,1,17,40000,1,2,5
2,41,2,15,35000,1,2,5
2,43,1,12,28000,7,1,5
2,43,1,11,26000,7,2,5
2,41,1,1,0,7,1,5
2,36,1,1,0,7,2,5
2,39,1,41,145000,1,3,5
2,39,2,8,18000,1,3,5
2,39,1,17,40000,7,3,5
2,39,2,14,33000,7,3,5
1,38,2,6,0,7,4,5
1,35,2,4,0,5,3,5
1,42,2,8,14000,1,3,5
1,44,1,29,72000,1,2,5
1,34,2,1,0,7,3,5
1,46,2,41,320000,7,2,5
1,39,1,33,80000,5,3,5
2,40,1,10,23000,1,4,5
2,41,2,9,22000,1,3,5
2,36,1,1,0,7,4,5
2,0,1,0,0,7,4,5
1,44,2,1,0,1,3,5
1,45,1,1,0,1,3,5
1,0,2,0,0,7,2,5
1,44,2,1,0,5,3,5
1,0,2,0,0,7,3,5
1,39,2,3,0,6,4,5
1,35,2,6,0,7,4,5
1,44,2,25,62000,5,3,5
1,41,1,23,55000,4,2,5
1,45,1,25,60000,1,2,5
1,38,2,1,0,1,2,5
1,0,2,0,0,7,1,5
1,0,1,0,0,7,1,5
1,0,2,0,0,7,1,5
2,40,2,19,0,1,3,5
2,41,1,25,60000,1,1,5
2,39,1,37,91000,7,1,5
1,45,2,41,152000,1,1,5
1,44,1,41,100000,1,1,5
1,0,1,0,0,7,1,5
1,0,2,0,0,7,1,5
1,0,2,0,0,7,1,5
1,39,2,6,14000,5,3,5
2,39,1,15,36000,5,3,5
2,0,1,0,0,7,1,5
2,0,1,0,0,7,1,5
2,40,2,8,18880,6,2,5
1,44,1,27,67000,7,1,5
1,44,2,25,62000,1,2,5
1,46,1,41,700000,1,2,5
1,41,2,1,0,1,4,5
1,40,1,21,50000,1,3,5
1,0,2,0,0,7,4,5
1,0,2,0,0,7,4,5
2,40,1,5,10000,4,4,5
1,36,1,21,50000,6,1,5
1,0,2,0,0,7,1,5
1,0,1,0,0,7,1,5
1,43,2,19,45000,7,2,5
1,44,1,27,65000,7,3,5
1,45,1,41,160000,1,2,5
1,43,2,1,0,1,2,5
1,42,1,17,18000,7,1,5
1,42,2,1,0,7,1,5
1,40,1,4,0,1,5,5
1,39,2,10,23700,1,4,5
1,0,2,0,0,7,3,5
1,0,1,0,0,7,3,5
1,39,1,17,40000,1,1,5
1,46,2,1,0,1,1,5
1,43,2,13,30000,7,1,5
1,43,1,21,50000,3,1,5
1,43,1,13,30000,7,1,5
1,44,2,10,24000,1,3,5
1,43,1,15,36000,1,3,5
1,0,1,0,0,7,2,5
1,0,1,0,0,7,2,5
1,39,1,17,40000,1,1,5
1,43,2,8,19000,1,1,5
1,0,2,0,0,7,1,5
1,42,2,17,40000,5,1,5
1,40,2,1,0,7,1,5
1,37,1,1,0,7,1,5
1,35,1,1,0,5,4,5
1,39,1,5,0,6,3,5
1,37,1,5,0,4,4,5
2,45,1,1,0,1,4,5
2,45,2,8,0,1,4,5
2,45,1,1,0,5,4,5
1,42,2,20,48000,5,1,5
1,43,2,23,56000,7,1,5
1,41,2,3,6000,1,4,5
1,40,1,4,8000,1,2,5
1,41,1,1,0,7,2,5
1,35,2,1,0,7,5,5
1,0,2,0,0,7,3,5
1,45,2,41,130000,1,1,5
1,41,1,28,65000,1,1,5
1,40,2,9,8000,7,1,5
1,43,1,29,50000,1,1,5
1,44,2,32,79349,1,1,5
1,43,1,41,175000,1,1,5
1,39,2,31,75000,1,1,5
1,44,1,1,0,1,4,5
1,44,2,1,0,1,2,5
1,0,2,0,0,7,1,5
1,39,1,41,140000,7,1,5
1,0,2,0,0,7,1,5
1,44,2,19,47000,1,2,5
1,43,1,23,56000,1,2,5
1,0,1,0,0,7,2,5
1,0,1,0,0,7,2,5
1,0,2,0,0,7,2,5
1,43,1,41,312000,1,1,5
1,44,2,41,238000,1,1,5
1,0,1,0,0,7,1,5
1,0,1,0,0,7,1,5
1,39,2,1,0,4,3,5
1,43,2,7,15000,5,3,5
1,40,1,1,0,7,1,5
1,40,1,15,0,1,3,5
1,40,2,2,0,1,2,5
1,37,1,41,100000,5,3,5
1,0,1,0,0,7,1,5
1,39,2,9,20000,7,3,5
1,33,2,12,0,5,1,5
1,40,2,8,19000,5,1,5
1,40,1,25,55000,4,2,5
1,43,1,12,20000,1,4,5
1,39,2,4,0,1,4,5
1,39,1,1,0,1,4,5
1,39,2,1,0,1,4,5
1,32,2,5,0,4,5,5
1,42,2,12,28000,1,3,5
1,42,1,12,28000,1,3,5
1,45,1,41,300000,1,3,5
1,46,2,1,0,1,3,5
1,43,1,25,19000,1,1,5
1,43,2,1,0,1,1,5
1,40,2,1,0,7,1,5
1,37,2,1,0,7,1,5
1,35,2,9,20000,1,1,5
1,35,1,13,30000,1,2,5
1,37,1,1,400,7,1,5
1,0,1,0,0,7,1,5
1,0,2,0,0,7,1,0
1,39,1,2,3000,7,1,5
1,41,1,17,40000,7,4,5
1,39,2,17,40000,5,4,5
1,37,1,1,0,7,4,5
1,0,2,0,0,7,4,5
1,39,2,1,0,4,4,5
1,33,1,1,0,7,4,5
1,40,2,1,0,1,1,5
1,39,1,1,0,1,1,5
1,43,2,24,29000,7,1,5
1,43,2,24,50000,7,1,5
1,0,1,0,0,7,1,5
1,43,2,21,50000,1,1,5
1,44,1,41,100000,1,1,5
1,43,2,25,60000,6,1,5
1,43,1,1,0,6,1,5
1,44,1,1,0,6,1,5
1,39,2,3,0,1,2,5
1,39,1,6,0,1,4,5
1,0,1,0,0,7,1,5
1,41,2,17,40000,3,1,5
1,0,1,0,0,7,1,5
1,44,1,41,120000,5,1,5
1,43,2,17,40000,1,3,5
1,39,1,17,40000,1,3,5
1,40,1,7,0,7,1,5
1,0,1,0,0,7,1,5
1,43,2,4,0,4,3,5
1,43,2,11,24002,5,1,5
1,44,1,41,120000,1,1,5
1,42,2,1,0,1,1,5
1,38,1,1,0,7,1,5
1,0,2,0,0,7,1,5
1,44,2,1,0,1,1,5
1,44,1,1,0,1,1,5
1,0,2,0,0,7,1,0
1,40,2,11,25000,7,1,5
1,39,1,7,0,1,4,5
1,36,2,3,0,1,4,5
1,46,1,6,0,4,3,5
1,33,2,5,0,4,4,5
1,44,2,6,0,7,4,5
1,39,2,5,0,5,4,5
1,39,2,31,75000,1,1,5
1,39,1,1,0,1,1,5
1,0,1,0,0,7,1,5
1,39,2,9,20000,1,2,5
1,39,1,11,25000,1,2,5
1,44,2,13,30000,7,2,5
1,34,1,6,0,1,3,5
1,34,2,5,0,1,3,5
1,42,1,5,0,5,3,5
1,45,1,41,150000,6,2,5
1,39,2,21,50000,5,1,5
1,0,1,0,0,7,1,5
1,39,1,20,48000,5,1,5
1,39,1,11,0,1,3,5
1,39,2,5,0,1,3,5
1,43,1,41,250000,1,2,5
1,41,2,7,12000,1,2,5
1,42,2,1,0,7,1,5
1,37,1,1,0,7,1,5
1,0,2,0,0,7,1,5
1,39,1,3,0,1,4,5
1,40,2,1,0,1,4,5
1,43,1,1,1000,1,1,5
1,43,2,9,21000,1,1,5
1,0,1,0,0,7,1,0
1,39,1,15,35000,1,1,5
1,39,2,1,0,1,2,5
1,42,2,1,0,7,1,5
1,39,1,14,34000,1,1,5
1,39,2,7,16600,1,1,5
1,0,2,0,0,7,1,5
1,41,2,15,35000,1,1,5
1,43,1,19,45000,1,1,5
1,0,1,0,0,7,1,5
1,33,2,4,0,4,3,5
1,34,1,9,18700,6,2,5
1,39,1,3,5000,7,1,5
1,39,1,1,0,7,1,5
1,32,1,4,0,4,3,5
1,39,1,33,80000,5,2,5
1,43,1,29,60000,4,2,5
1,35,2,4,0,4,2,5
1,44,1,4,8000,4,2,5
4,39,2,2,0,1,4,5
4,32,1,4,0,1,4,5
1,33,1,4,0,5,5,5
1,33,1,4,0,5,5,5
1,39,1,12,29000,1,2,5
1,39,2,12,29000,1,2,5
1,39,2,6,0,4,3,5
1,43,2,7,17000,1,1,5
1,43,1,21,50000,1,1,5
1,39,1,21,52000,7,1,5
1,40,1,10,24000,7,1,5
1,43,1,25,60000,1,1,5
1,43,2,7,16000,1,1,5
1,40,2,8,18000,7,1,5
1,43,1,17,42000,7,4,5
1,43,2,35,66000,7,4,5
1,39,1,22,53000,1,3,5
1,39,2,21,52000,1,3,5
1,40,1,1,0,7,3,5
1,34,2,1,0,7,3,5
1,0,1,0,0,7,3,5
1,43,2,8,18000,1,3,5
1,44,1,9,21000,1,3,5
1,40,2,6,0,4,3,5
1,39,2,11,26000,7,3,5
1,0,2,0,0,7,1,0
1,36,2,8,18000,7,1,5
1,37,2,1,0,7,1,5
1,40,1,3,5000,1,3,5
1,39,2,13,32000,1,2,5
1,39,1,29,72000,4,2,5
1,35,1,24,43000,6,4,5
1,43,1,1,0,5,2,5
1,43,2,41,330000,1,1,5
1,43,1,26,63000,1,1,5
1,0,1,0,0,7,1,5
1,43,2,1,0,1,4,5
1,43,1,1,0,1,3,5
1,42,2,9,20000,1,2,5
1,41,1,9,20000,1,2,5
1,39,1,6,13000,7,1,5
1,37,1,1,0,7,1,5
1,39,2,9,21000,7,1,5
1,0,1,0,0,7,1,5
1,39,2,5,12000,1,2,5
1,39,1,41,110000,1,2,5
1,0,1,0,0,7,2,5
1,42,2,3,5635,5,1,5
1,36,2,1,0,7,1,5
1,0,2,0,0,7,1,5
1,0,2,0,0,7,1,0
1,35,1,19,44,1,2,5
1,36,2,19,0,1,2,5
1,33,2,4,0,7,3,5
1,39,2,1,0,7,3,5
1,44,1,10,23000,1,2,5
1,43,2,21,50000,1,2,5
1,0,1,0,0,7,1,5
1,42,2,1,0,5,4,5
1,44,1,21,50000,1,2,5
1,42,2,1,0,1,2,5
1,45,1,41,510000,1,1,5
1,41,2,4,0,1,1,5
1,38,1,29,72000,1,2,5
1,42,2,1,0,1,3,5
1,39,2,6,0,7,3,5
1,44,1,1,0,1,3,5
1,39,2,6,0,1,4,5
1,39,2,5,12000,5,3,5
1,37,2,1,0,7,1,5
1,43,2,19,45000,5,1,5
1,46,2,21,52000,7,1,5
1,37,2,1,0,7,1,5
1,32,2,4,0,5,3,5
1,39,1,15,36000,5,5,5
1,33,1,5,0,1,4,5
1,33,2,3,0,1,4,5
1,39,1,19,0,4,4,5
1,46,2,21,50000,1,4,5
1,43,1,21,52000,1,2,5
1,43,2,7,0,1,3,5
1,46,1,3,0,1,3,5
1,42,2,17,40000,5,1,5
1,0,1,0,0,7,1,5
1,0,2,0,0,7,1,5
1,43,1,1,0,1,1,5
1,44,2,41,350000,1,1,5
1,40,2,1,0,7,1,5
1,34,1,1,200,7,1,5
1,0,1,0,0,7,1,5
1,0,1,0,0,7,1,5
1,43,1,41,200000,1,1,5
1,40,2,1,0,1,1,5
1,0,1,0,0,7,1,5
1,0,1,0,0,7,1,5
1,42,2,7,0,1,4,5
1,42,1,3,0,1,4,5
1,43,2,1,0,1,1,5
1,42,1,17,40000,1,1,5
1,0,2,0,0,7,1,5
1,0,1,0,0,7,1,5
1,39,1,11,0,1,1,5
1,36,2,2,0,1,1,5
1,43,2,21,50000,1,2,5
1,43,2,41,143000,1,1,5
1,41,1,21,50000,7,1,5
1,40,2,16,39520,5,4,5
1,42,1,15,36000,7,1,5
1,43,2,11,25000,7,1,5
1,41,2,10,24000,7,1,5
1,42,2,8,19000,7,1,5
1,42,2,9,20000,7,1,5
1,39,1,17,42010,7,1,5
1,44,2,8,12000,5,2,5
1,35,2,1,0,7,2,5
1,0,2,0,0,7,2,5
1,39,2,22,0,1,3,5
1,39,1,12,0,1,4,5
1,39,2,1,0,1,1,5
1,39,1,17,40800,1,1,5
1,0,2,0,0,7,1,5
1,0,1,0,0,7,1,5
1,39,1,15,35000,1,1,5
1,39,2,1,0,1,1,5
1,0,2,0,0,7,1,5
1,0,2,0,0,7,1,5
1,42,1,14,33000,1,3,5
1,42,2,7,15000,1,3,5
1,44,1,9,20000,7,1,5
1,43,2,1,0,7,1,5
1,44,2,1,0,1,3,5
1,44,1,29,70000,1,3,5
1,0,1,0,0,7,1,5
1,0,1,0,0,7,1,5
1,43,2,8,13000,1,3,5
1,43,1,12,24000,1,3,5
1,39,1,26,63000,1,2,5
1,38,2,10,23000,1,2,5
1,38,1,13,30000,7,3,5
1,35,1,1,800,7,2,5
1,0,2,0,0,7,2,5
1,33,2,4,0,5,4,5
1,42,2,17,40000,5,2,5
1,38,2,1,0,7,2,5
1,0,2,0,0,7,2,5
1,0,1,0,0,7,2,5
1,39,1,25,60000,1,1,5
1,39,2,1,0,1,1,5
1,0,2,0,0,7,1,5
1,0,1,0,0,7,1,5
1,39,2,4,0,5,3,5
1,46,1,21,50000,1,1,5
1,39,2,6,14000,1,1,5
1,37,1,1,0,7,1,5
1,36,2,1,0,7,1,5
1,0,1,0,0,7,1,5
1,39,1,8,18000,1,4,5
1,39,2,8,18000,1,2,5
1,39,1,24,58000,7,1,5
1,40,1,1,0,7,1,5
1,35,2,1,0,7,1,5
1,35,2,3,0,4,3,5
1,35,2,4,0,7,3,5
1,39,1,8,18000,1,2,5
1,39,2,4,7800,1,2,5
1,42,1,25,59002,7,1,5
1,39,1,9,0,4,2,5
1,37,1,15,36001,1,2,5
1,41,2,10,23402,1,2,5
1,43,1,41,250000,1,4,5
1,43,2,24,15000,1,2,5
1,43,1,14,33000,1,3,5
1,39,2,11,25000,1,3,5
1,0,2,0,0,7,3,5
1,0,2,0,0,7,3,5
1,37,1,5,12250,7,1,5
1,43,2,1,0,1,3,5
1,39,1,11,26000,1,3,5
1,0,2,0,0,7,3,5
1,0,2,0,0,7,3,5
1,0,1,0,0,7,3,5
1,40,1,21,50000,5,3,5
1,40,1,4,8000,7,1,5
1,0,2,0,0,7,1,5
1,39,2,20,48725,1,2,5
1,43,1,22,53800,1,2,5
1,42,2,3,3800,7,1,5
1,0,2,0,0,7,1,5
1,36,1,1,0,7,1,5
1,36,1,6,25,7,2,5
1,32,2,7,15000,6,3,5
1,39,2,24,59000,7,1,5
1,39,1,1,150,7,1,5
1,39,2,7,0,1,1,5
1,39,1,4,0,1,1,5
1,39,2,13,30000,3,2,5
1,39,1,5,10000,5,2,5
1,45,1,5,0,1,3,5
1,39,2,2,0,1,4,5
1,42,2,1,250,7,2,5
1,39,2,3,7000,5,2,5
1,42,2,2,0,4,4,5
1,34,2,6,0,4,3,5
1,39,2,5,12000,5,4,5
1,39,1,3,6002,7,2,5
2,38,2,6,5000,5,2,5
2,36,2,8,0,4,4,5
1,42,1,13,32000,7,1,5
1,42,1,13,32203,7,1,5
1,39,1,7,7000,1,2,5
1,42,2,1,0,1,4,5
2,39,1,10,23400,1,1,5
2,42,2,24,58000,1,1,5
2,39,1,14,34000,7,1,5
2,40,1,1,0,7,1,5
1,44,1,11,20000,4,4,5
1,39,2,2,0,6,2,5
1,0,1,0,0,7,1,5
1,0,2,0,0,7,1,0
1,39,1,21,50000,1,1,5
1,39,2,21,50000,1,1,5
2,34,1,10,0,5,3,5
2,39,2,22,53000,7,1,5
2,42,1,9,20000,7,1,5
2,40,1,16,39000,7,1,5
2,43,1,27,65000,1,3,5
2,44,2,29,57000,1,4,5
2,39,1,9,20000,7,1,5
2,0,1,0,0,7,1,5
2,0,1,0,0,7,1,5
2,40,2,9,20000,7,3,5
2,43,2,7,16002,7,1,5
2,42,1,12,28058,7,3,5
2,39,1,17,0,1,3,5
2,40,2,12,11000,1,3,5
2,39,1,1,2,7,2,5
2,39,2,15,35000,7,2,5
2,45,1,4,8000,7,1,5
1,41,2,1,0,1,1,5
1,40,1,41,160000,1,1,5
1,0,1,0,0,7,1,5
1,44,2,12,0,5,3,5
1,44,2,22,23000,4,3,5
1,36,2,9,0,7,3,5
3,43,1,11,25000,7,3,5
1,39,1,11,25000,6,2,5
2,43,2,34,0,4,1,5
2,36,2,11,26000,7,3,5
2,39,1,10,24000,7,2,5
1,41,1,41,118000,1,1,5
1,43,2,37,75000,1,1,5
1,43,2,1,0,7,1,5
1,32,2,6,0,4,4,5
1,32,2,13,0,5,2,5
1,41,1,14,33000,1,2,5
1,39,2,12,29000,1,2,5
1,43,2,11,11600,7,1,5
1,37,1,1,0,7,1,5
1,0,2,0,0,7,1,5
1,42,1,41,115000,1,3,5
1,43,2,41,100000,1,3,5
1,36,1,1,0,7,1,5
1,0,2,0,0,7,1,5
1,32,1,4,0,1,3,5
1,35,2,8,0,1,3,5
2,33,1,4,0,7,5,5
2,34,1,1,0,5,5,5
1,40,1,29,55959,1,2,5
1,40,2,1,0,1,2,5
1,43,1,1,0,7,4,5
1,42,2,1,0,7,4,5
1,41,2,10,24000,1,1,5
1,43,1,9,20000,1,1,5
1,40,2,1,0,7,1,5
1,33,2,7,0,7,4,5
1,43,2,32,78000,5,1,5
1,39,2,1,0,7,1,5
1,39,2,1,0,7,1,5
1,0,2,0,0,7,1,5
1,0,2,0,0,7,1,5
1,41,2,7,0,4,5,5
4,44,1,41,192000,1,3,5
4,44,2,6,7000,1,3,5
4,0,1,0,0,7,3,5
4,0,1,0,0,7,3,5
1,39,1,23,55000,7,1,5
1,39,2,25,60000,7,1,5
1,39,2,41,100000,5,2,5
1,39,2,1,0,7,1,5
1,0,2,0,0,7,3,5
1,39,2,6,0,1,1,5
1,39,1,30,74000,1,1,5
1,43,2,13,0,5,2,5
1,40,2,22,53000,1,1,5
1,40,1,23,55000,1,1,5
1,36,2,1,0,7,1,5
1,0,1,0,0,7,1,5
1,39,2,20,48000,1,1,5
1,40,1,24,58000,1,1,5
